0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DSC00239.JPG,0.001734168,0.000624168,1707.291815,8.275737157,11.30774143,0.413714525,110.2913909,899359,57926709,1058492,0.018272952,1219934,0.021059957,391737,0.006762632
DSC00271.JPG,0.001760494,0.000464507,1675.797355,8.333663418,11.76266964,0.380521082,102.7966358,697120,49459463,1136252,0.022973399,910331,0.018405598,361156,0.007302061
DSC00299.JPG,0.001688755,0.000928213,1811.135848,8.290148716,10.77005702,0.392316065,107.0550512,813034,56323358,705721,0.01252981,1034516,0.018367442,421092,0.00747633
DSC00301.JPG,0.001576206,0.000479145,1738.484346,8.352787702,11.64547585,0.447406548,118.9688664,1365819,54991465,1743890,0.031712012,1901346,0.034575293,622472,0.011319429
DSC00304.JPG,0.001990018,0.002006347,1394.76394,7.875302448,9.819240657,0.317468259,84.98702904,705848,46306528,627095,0.013542259,1080735,0.023338718,459736,0.009928103
DSC00307.JPG,0.001659652,0.000488949,1830.565169,8.30083345,11.76770311,0.398357671,105.2937407,1519744,47383030,1715903,0.03621345,2141733,0.045200423,879387,0.018559113
DSC00315.JPG,0.001864339,0.001303335,3185.729444,8.411261719,10.83254355,0.30398939,83.46385408,1406872,65792018,466470,0.00709007,1475640,0.022428861,109443,0.001663469
DSC00327.JPG,0.001581229,0.000913839,1692.812387,8.336316915,10.65229832,0.425412172,114.8670871,1126644,59969558,1460348,0.024351488,1485963,0.024778622,566791,0.009451312
DSC00330.JPG,0.00150709,0.001093542,1542.425885,8.183486302,10.49867306,0.44048874,118.2297361,1592187,64962684,1449721,0.022316212,1945982,0.029955382,743117,0.011439136
DSC00336.JPG,0.001771401,0.001053138,1354.391708,8.088416629,10.63417334,0.355982076,94.99624954,686588,54023462,1181405,0.021868369,895898,0.016583498,258444,0.004783921
DSC00337.JPG,0.001577129,0.000966513,1619.346902,8.278058814,10.53843201,0.406947535,111.0837718,701135,64952327,696580,0.010724481,958379,0.014755114,293752,0.004522579
DSC00356.JPG,0.001665677,0.000605764,1463.251031,8.234122055,11.3965733,0.42337533,114.2771437,905007,55235506,1551112,0.028081792,1183446,0.021425458,453572,0.008211602
DSC00531.JPG,0.002095581,0.001396915,3521.554821,8.363211384,10.42870664,0.347456072,102.2300872,1875053,66815180,595032,0.008905641,2101934,0.031458929,477274,0.007143197
DSC00533.JPG,0.001928522,0.001675675,2611.681328,8.303016709,9.970923188,0.375432926,105.1625748,1784614,71723675,1194213,0.016650193,2096115,0.029224869,883184,0.012313703
DSC00535.JPG,0.00187986,0.000980219,2784.77075,8.322353606,10.89786348,0.391095224,110.4130008,1254973,71826865,625321,0.008705949,1868860,0.026018955,529464,0.007371392
DSC03026.JPG,0.001506391,0.000951881,3331.706292,8.655228296,10.7082489,0.461667371,126.1971737,3065017,69627695,1617874,0.02323607,3022917,0.04341544,309094,0.004439239
DSC03038.JPG,0.001592084,0.001451565,2424.271457,8.429115115,10.03947812,0.427561608,115.2955496,2736926,64329619,2064200,0.032087863,2441319,0.037950155,280691,0.004363324
DSC03039.JPG,0.001769134,0.001169873,3010.651221,8.534427625,10.65208179,0.399304472,107.9563194,3045785,70031116,2038308,0.029105748,2818478,0.040246081,1021189,0.014581932
DSC03043.JPG,0.001807458,0.001464667,2715.634257,8.40153387,10.34804646,0.356534634,96.12796896,1800290,67010574,2056886,0.030694947,2069839,0.030888245,250822,0.003743021
DSC03048.JPG,0.001677483,0.000949049,3753.086694,8.609826148,11.35243479,0.402679309,107.0907792,3616849,68061274,908304,0.013345386,4555503,0.066932379,202854,0.002980461
DSC03053.JPG,0.001778765,0.001415318,4171.690719,8.550293312,10.43921757,0.409943692,109.3077957,4744537,68068427,1440782,0.021166671,4946697,0.072672415,399140,0.005863805
DSC03054.JPG,0.001458537,0.001179104,5091.840936,8.672123407,10.82802008,0.429760892,112.9291785,6109684,63229627,2607999,0.041246471,5980526,0.094584237,681991,0.010785941
DSC03055.JPG,0.001582717,0.001947509,4090.862038,8.469539713,10.16989253,0.344048898,90.35036888,3231280,60320454,2429740,0.040280532,3348876,0.055518083,378935,0.006282032
DSC03056.JPG,0.001444965,0.001300959,3556.76017,8.522098623,10.26449092,0.420462227,111.8463734,1777363,65414188,943120,0.014417667,2798343,0.042778839,133684,0.002043655
DSC03057.JPG,0.001647421,0.002330708,3602.822051,8.274425274,9.8256813,0.340927328,90.91077054,3484380,64125273,2284210,0.035621057,3035502,0.047337062,678039,0.010573663
DSC03060.JPG,0.001607665,0.001579432,3735.696499,8.492421371,10.37674119,0.351732129,93.37094533,2925741,62680980,1967605,0.031390782,3155520,0.050342544,447613,0.00714113
DSC03064.JPG,0.001404586,0.001359985,3923.827522,8.536185045,10.57168866,0.379309203,100.1208958,2220818,60734820,1368369,0.022530222,3044990,0.05013582,159090,0.00261942
DSC03066.JPG,0.001411404,0.001032453,4300.497856,8.670411909,10.68007497,0.479095182,127.3564615,6391591,68034714,1442079,0.021196223,5859188,0.086120565,558494,0.008208956
DSC03073.JPG,0.001838166,0.001778306,2736.888321,8.3526956,9.955189129,0.346295646,92.12227383,2065989,57782643,2147138,0.037158875,1751942,0.03031952,262487,0.004542662
DSC03075.JPG,0.001759187,0.001588892,2627.198852,8.30010727,10.13647508,0.391432006,106.4345312,2627265,65639469,1872391,0.028525383,2473295,0.037679997,485439,0.007395535
DSC03079.JPG,0.001569367,0.002377368,4581.646362,8.315338232,9.999187272,0.331176916,87.47421683,3348039,59537993,1555450,0.026125335,3366620,0.056545742,297774,0.005001411
DSC03082.JPG,0.001456832,0.001251439,4149.635406,8.64627161,10.62889098,0.404334553,106.8832378,4175623,59097719,2538118,0.042947817,4377220,0.074067495,707133,0.011965487
DSC03083.JPG,0.001697177,0.002047654,3056.928533,8.35163071,10.2038314,0.336891617,87.94940438,2362639,50806362,3399658,0.066914022,1916364,0.037718977,530700,0.010445542
DSC03085.JPG,0.001725972,0.001892275,2919.08232,8.388617883,10.11962603,0.348213623,91.30300413,2465073,48881729,2545759,0.05207997,1896005,0.038787601,289604,0.005924586
DSC03086.JPG,0.001622451,0.001722771,4047.644121,8.483811405,10.14289029,0.369941813,97.62002433,3552976,58560588,2118404,0.036174568,2648753,0.045230984,324780,0.005546051
DSC03087.JPG,0.001715925,0.002034857,3776.551451,8.335296127,9.948120694,0.376482974,100.8688308,4317061,63744781,2134109,0.03347896,3633541,0.057001388,442574,0.006942906
DSC03088.JPG,0.001497788,0.001733557,4045.385815,8.429023287,10.29304298,0.396569941,107.1197587,3947503,69021552,1098239,0.015911537,4022225,0.058274914,325626,0.004717744
DSC03094.JPG,0.001458615,0.001979818,3852.323404,8.397162454,10.72851576,0.372033519,98.92387392,1914005,64921729,1322091,0.020364384,2572566,0.039625654,235165,0.003622285
DSC03097.JPG,0.001687756,0.001774351,3418.051768,8.403841367,10.22003254,0.3580172,96.15596183,3003815,65727865,924118,0.01405976,3637402,0.055340334,254459,0.003871402
DSC03101.JPG,0.001864045,0.001238792,3035.685812,8.560536865,10.65780225,0.38538674,103.3230738,2743982,65176871,2119355,0.03251698,2445213,0.037516575,291651,0.004474762
DSC03103.JPG,0.001821123,0.001208756,2969.371748,8.377142281,10.62826912,0.382399279,105.1608384,3131391,63930953,2932829,0.045874946,2297529,0.035937662,1195285,0.018696499
DSC03106.JPG,0.001469042,0.002021993,4410.659967,8.392152538,10.53426182,0.385896915,102.5460116,4317862,65667052,2213708,0.033711092,3892516,0.059276546,409198,0.006231405
DSC03110.JPG,0.001741954,0.001614057,3237.751894,8.427823989,10.50830794,0.344287254,92.03556488,1819078,64570397,1192770,0.018472397,2105663,0.032610346,196951,0.003050175
DSC03111.JPG,0.001644836,0.001302234,3116.22676,8.596866166,10.17140882,0.405953,109.2427355,2754605,68529262,1646779,0.024030304,3152322,0.045999649,303814,0.004433347
DSC03112.JPG,0.001536567,0.00169466,4060.817554,8.408097025,10.47611146,0.375703398,99.69101721,3540944,67442045,2586542,0.03835207,3261604,0.048361582,704998,0.01045339
DSC03115.JPG,0.001584358,0.001356259,3785.830099,8.544374564,10.69651155,0.398778478,106.8265655,3403859,67902540,1052816,0.01550481,4094127,0.060294166,250728,0.003692469
DSC03119.JPG,0.001721702,0.001379305,3918.370967,8.570760787,10.36591455,0.38266533,105.574056,3582086,66510900,1709595,0.025703982,3195959,0.048051658,474006,0.007126742
DSC03126.JPG,0.001791406,0.001494248,4100.994261,8.486986526,10.33220978,0.407896923,109.4245655,4566202,68284002,1749495,0.025620862,4397363,0.064398144,611831,0.008960093
DSC03128.JPG,0.001655148,0.001237353,2697.077415,8.525650812,10.4123577,0.430504777,115.0051717,3345596,64850734,2177038,0.033569982,2898598,0.044696456,439144,0.006771612
DSC03130.JPG,0.002151811,0.001683914,2416.672766,8.260932047,10.08674438,0.328172271,88.46469029,1984393,66179917,1580269,0.023878377,1412958,0.021350253,332171,0.005019211
DSC03137.JPG,0.001618561,0.001327765,3553.489208,8.602594845,10.19903163,0.409687395,111.4486377,4249766,68948658,2722499,0.039485888,3114816,0.045175876,461000,0.006686134
DSC03144.JPG,0.001475114,0.001296555,4124.462243,8.419168302,10.38090104,0.456818796,121.5327079,5778215,69325254,2392523,0.034511565,6101905,0.088018502,1174862,0.0169471
DSC03146.JPG,0.001533908,0.00111468,2452.17147,8.501684479,10.38013114,0.416851942,111.1329392,1784809,67978750,2467459,0.036297505,1671841,0.024593583,368959,0.005427564
DSC03148.JPG,0.001362726,0.001680815,3222.987171,8.387720414,9.85911539,0.432148501,115.8048812,1697961,70928967,684563,0.009651388,1677279,0.023647306,194681,0.002744732
DSC03154.JPG,0.001478739,0.000753916,3522.93588,8.601403794,10.98373721,0.510064433,137.2878959,5756769,69489170,708373,0.010194006,5700493,0.082034265,222197,0.003197577
DSC03169.JPG,0.001581651,0.001126228,2581.103213,8.503565805,10.4859826,0.437992609,119.359137,2573404,71313241,678668,0.009516718,2045166,0.028678629,187229,0.002625445
DSC03175.JPG,0.001630533,0.001311174,2646.606929,8.529002583,10.09171289,0.41846337,113.241326,2053141,70833524,590106,0.008330886,1780799,0.025140624,81963,0.001157122
DSC03178.JPG,0.001442559,0.001327129,2568.427616,8.489357654,10.07444593,0.463701129,124.2102111,1840032,69985441,975113,0.013933084,2578037,0.036836762,152694,0.002181797
DSC03179.JPG,0.001562807,0.00135304,2632.961762,8.469499169,10.20720845,0.41732728,112.5240069,2256272,66117025,1571451,0.023767721,2063737,0.031213398,350666,0.005303717
DSC03194.JPG,0.001554148,0.001346028,3544.939346,8.479830172,10.86814729,0.363942552,96.76826346,3037713,66327996,2002233,0.030186846,3309163,0.049890894,239812,0.003615547
DSC03196.JPG,0.001359804,0.00105391,2606.723086,8.407881346,10.4932944,0.533019307,142.2906197,5039165,70562946,1771809,0.025109623,5311261,0.075269831,581624,0.008242626
DSC05360.JPG,0.002011776,0.002179401,1755.384655,8.001567444,9.781833806,0.353994362,96.46122404,1286641,61335698,1439170,0.023463824,1178111,0.019207591,541840,0.008834007
DSC05361.JPG,0.001978157,0.002318547,2010.86955,7.972353753,9.724920898,0.350547179,93.9697655,1272082,58940238,1534988,0.026043125,1629775,0.027651314,805538,0.01366703
DSC05362.JPG,0.001926448,0.001426584,1271.273724,7.761890401,10.1970668,0.363892888,97.20633083,833130,53136825,1104024,0.020777004,1020775,0.019210312,528418,0.009944478
DSC05366.JPG,0.001845036,0.002260892,4825.703962,8.447671716,10.29765845,0.347779676,91.20238308,3994547,59937149,3435437,0.057317324,3433720,0.057288678,1377454,0.02298164
DSC05368.JPG,0.001859238,0.001842328,2284.320274,8.194882225,9.876889064,0.363577805,100.3505846,1065616,68917881,500141,0.007257057,1546778,0.022443783,254923,0.003698938
DSC05372.JPG,0.002328067,0.003763516,3485.314024,7.928524402,9.618074094,0.235041314,65.34822404,1461259,70649198,406885,0.00575923,1832492,0.025937902,280376,0.003968566
DSC06335.JPG,0.001604668,0.001278179,5202.116109,8.585184729,10.66558764,0.487283717,130.4984005,7233681,64843732,1298024,0.020017725,5524979,0.085204519,603496,0.009306929
DSC06337.JPG,0.001801812,0.001211367,3399.67782,8.51635176,10.39636292,0.407395726,110.3128854,3731737,66631507,1733210,0.026011869,2679273,0.040210302,474719,0.007124542
DSC06340.JPG,0.002627155,0.002461396,3563.568518,8.296490504,10.17812371,0.284253382,78.76581729,2030376,58116430,1366217,0.023508275,1176461,0.020243174,347553,0.005980288
DSC06347.JPG,0.001700095,0.001176757,4545.384848,8.662868469,11.06985026,0.378246261,99.50950833,4592930,61451231,3352436,0.054554416,2829312,0.046041584,1439900,0.023431589
DSC06349.JPG,0.001850857,0.001353008,4747.562211,8.698680832,10.2859164,0.421813511,110.4683258,5464849,51823651,3749704,0.072355072,3795617,0.073241019,1166009,0.022499553
DSC06355.JPG,0.001720847,0.000898283,3769.875763,8.705943381,11.12335433,0.391672554,104.0147182,3534163,55370142,2854090,0.051545651,2763464,0.04990892,1196528,0.021609625
DSC06356.JPG,0.001527175,0.00086214,4031.473925,8.810130372,10.75942253,0.454691424,121.0149661,4853622,67789042,2169922,0.032009923,4068522,0.060017399,980375,0.014462146
DSC00027.JPG,0.001817006,0.001865269,754.6676282,7.774038407,9.79185102,0.380056879,100.4660366,250059,36941169,1607541,0.043516246,326741,0.008844901,215577,0.005835684
DSC00029.JPG,0.001836779,0.002626328,790.0592012,7.654117324,9.488894396,0.363492662,94.11350396,430945,23962142,1813779,0.075693525,561012,0.023412431,362756,0.015138713
DSC00030.JPG,0.001889655,0.002308562,729.5003915,7.689215638,9.548254909,0.355164093,93.39411775,369923,32642433,1562928,0.047880255,427288,0.013089956,296158,0.009072792
DSC00036.JPG,0.001895423,0.001517633,1026.727069,7.958192314,10.15633418,0.355658985,94.02226158,291811,35472651,1536216,0.043307054,480273,0.013539247,311525,0.008782118
DSC00037.JPG,0.001764225,0.001981299,716.4424084,7.753208608,9.667552309,0.400096717,111.6562244,163130,49134043,997235,0.020296213,193231,0.003932732,134062,0.002728495
DSC00038.JPG,0.001693117,0.002274956,728.7586993,7.73044168,9.496694042,0.407578259,108.7381012,344998,48172866,3183849,0.066092165,482010,0.01000584,380059,0.007889483
DSC00039.JPG,0.001778531,0.001696757,1072.68367,8.012749933,9.899400905,0.380222235,101.2909911,611969,35636602,2250094,0.063139971,840107,0.023574273,602710,0.016912667
DSC00040.JPG,0.001923628,0.001677939,1276.461305,8.075597763,10.01692421,0.347863203,96.06697104,185114,42542698,605926,0.014242773,217605,0.005114979,88693,0.0020848
DSC00047.JPG,0.001819588,0.000352667,1584.579261,8.29507508,12.44575914,0.373181769,98.80509288,829992,40595871,2509029,0.061805029,953677,0.02349197,524050,0.012908948
DSC00048.JPG,0.001812921,0.001460186,886.230605,7.889799415,10.2058312,0.388160473,104.3338633,280659,38632642,1808044,0.046800941,368297,0.009533311,229454,0.005939382
DSC00049.JPG,0.0018447,0.001583103,1211.258591,8.049919257,10.02910968,0.372122422,99.01462296,622075,30906131,1964862,0.063575153,793197,0.025664714,510946,0.016532189
DSC00077.JPG,0.001957359,0.001507628,1462.853194,8.133185454,10.15075413,0.313241014,87.45148138,239175,56250509,316921,0.0056341,204086,0.003628163,15580,0.000276975
DSC00079.JPG,0.001761211,0.001435677,1082.421331,8.02040696,9.997247128,0.384883989,104.6973608,110746,58837473,544018,0.009246114,143969,0.002446893,27281,0.000463667
DSC00080.JPG,0.001702509,0.001546947,999.520217,7.983422131,9.951554296,0.410781074,114.0584312,101340,60800390,632956,0.010410394,161786,0.002660937,46897,0.000771327
DSC00081.JPG,0.001498648,0.001425003,1391.325528,8.178421161,9.931786733,0.439269161,120.2664311,190247,67642420,199417,0.002948106,261781,0.003870071,50287,0.000743424
DSC00082.JPG,0.001750314,0.000613411,1685.123844,8.33359804,11.36420554,0.407268159,112.7211607,778574,54389129,1960352,0.036043085,739811,0.013602185,400021,0.007354797
DSC00085.JPG,0.001814252,0.001420306,992.5101007,7.983197945,10.09764651,0.391743581,108.4761727,198418,60472107,677458,0.011202818,267774,0.004428058,123974,0.002050102
DSC00086.JPG,0.001707856,0.001073629,1310.851608,8.143856307,10.49730919,0.411821492,111.8720081,244707,55277171,1267693,0.022933391,392561,0.007101684,188127,0.00340334
DSC00092.JPG,0.001749856,0.001242427,1065.181754,8.013354422,10.31939789,0.388550184,107.3309451,116725,56558862,511838,0.009049652,206355,0.0036485,95164,0.001682566
DSC00093.JPG,0.001717136,0.000858241,1368.419019,8.233357163,10.98323142,0.424476403,116.5057489,510538,60910193,890279,0.014616256,704122,0.011560003,275425,0.004521821
DSC00095.JPG,0.001671147,0.001169983,1359.366859,8.17445159,10.38036859,0.433795929,122.7924197,272238,65088341,421718,0.006479163,68986,0.001059883,10295,0.00015817
DSC00096.JPG,0.001737416,0.000890621,1550.800279,8.280466301,11.17386361,0.411818923,117.2220738,208904,60712809,435720,0.007176739,239739,0.003948738,57508,0.000947214
DSC00099.JPG,0.001692835,0.001543984,1314.314751,8.140482272,9.903834332,0.38546498,106.1255149,110586,44129307,440362,0.009978901,211992,0.004803882,55868,0.001266007
DSC00101.JPG,0.001827671,0.000685015,1422.69775,8.226145278,11.48818827,0.371668085,100.3820531,524286,45256223,1140465,0.025200181,703256,0.015539432,358817,0.007928567
DSC00119.JPG,0.001735205,0.001441664,1069.363559,8.035790742,10.090509,0.377028744,103.1234043,273312,39812818,1490014,0.037425484,346421,0.008701243,240506,0.006040919
DSC00123.JPG,0.00176515,0.000568017,1464.595653,8.262902291,11.42028988,0.37951665,100.6301008,697240,39478368,2533392,0.06417165,799554,0.020252965,506720,0.012835384
DSC00130.JPG,0.001591199,0.001538392,1456.133264,8.23148114,10.00691042,0.430862724,117.539885,625064,63018403,1596223,0.025329474,743573,0.011799299,262419,0.004164165
DSC00134.JPG,0.001732665,0.001094818,937.8733105,7.955210257,10.43994426,0.403546122,110.1349965,210335,55999656,611615,0.010921764,278030,0.004964852,66552,0.001188436
DSC00136.JPG,0.001963827,0.002019524,1080.326991,7.942419819,9.66444443,0.344224013,92.83069242,95156,57767148,172994,0.002994678,143445,0.002483159,487,8.43e-06
DSC00150.JPG,0.001392023,0.001433235,2540.14903,8.449713629,10.1431762,0.450274228,123.8941344,2552147,68318561,178788,0.002616975,3343497,0.048939804,31741,0.000464603
DSC00152.JPG,0.00174267,0.001729603,1282.772662,8.172598871,9.631623653,0.397971934,110.1592763,110356,64785456,575939,0.008889943,154541,0.002385427,45236,0.000698243
DSC00155.JPG,0.001612023,0.001369653,1589.527073,8.297456043,10.16923816,0.412830106,113.5575797,297773,65378914,173138,0.002648224,711217,0.010878385,9767,0.000149391
DSC00157.JPG,0.001675678,0.001517086,1536.192541,8.284455583,9.898474679,0.424035421,117.1846258,195957,65708486,259749,0.003953051,547316,0.008329457,1629,2.48e-05
DSC00158.JPG,0.00173525,0.001425686,1833.803758,8.360279829,9.983033015,0.381120463,105.3894557,300056,67670339,312895,0.004623813,323933,0.004786927,11618,0.000171685
DSC00159.JPG,0.001903004,0.001416755,1206.186854,8.145278994,10.13958307,0.387605641,106.9901569,268563,67204389,195761,0.00291292,394417,0.005868917,23402,0.000348221
DSC00162.JPG,0.001614518,0.0010912,1796.644525,8.387232842,10.50951101,0.454441739,126.300825,397374,69598328,135258,0.001943409,672481,0.009662315,7992,0.00011483
DSC00163.JPG,0.001430327,0.001325703,1652.114363,8.353924947,10.23268661,0.503916222,140.063785,903998,71025084,281942,0.003969612,1209986,0.017036038,40967,0.000576796
DSC00165.JPG,0.001867062,0.001986232,1425.446171,8.123435604,9.522616518,0.35530888,97.63535396,197826,62190465,103939,0.001671301,216196,0.003476353,2202,3.54e-05
DSC00169.JPG,0.001779464,0.002032653,1082.875449,7.969071045,9.540993687,0.392388045,105.8985614,167150,55045928,479063,0.008702969,233631,0.004244292,36938,0.00067104
DSC00177.JPG,0.001792235,0.001132133,2558.56225,8.527814118,10.36778414,0.384776761,112.4050608,360346,67947348,26797,0.000394379,678681,0.009988337,475,6.99e-06
DSC00256.JPG,0.001742766,0.000677784,1591.494878,8.296700119,11.09018648,0.396937511,108.8964903,282217,57152161,615194,0.010764142,409993,0.007173709,53491,0.00093594
DSC00264.JPG,0.001840636,0.000605164,1891.613769,8.41397293,11.34285113,0.403583003,112.273796,242780,62935182,233750,0.003714139,606030,0.009629431,44010,0.000699291
DSC00266.JPG,0.001764095,0.000615804,1893.404797,8.40287312,11.31827511,0.405369294,111.8420525,355388,63940766,280681,0.004389703,692741,0.010834105,66920,0.001046594
DSC00302.JPG,0.001788713,0.001456626,1088.682081,7.945561664,10.00829993,0.363449096,99.02910413,59930,56719976,340939,0.006010916,156359,0.002756683,20104,0.000354443
DSC00347.JPG,0.002015827,0.001031208,2480.562564,8.250179656,10.77835161,0.348462797,94.05411446,1591717,65000422,1632900,0.025121375,1938301,0.029819822,1053002,0.016199926
DSC00362.JPG,0.001482375,0.000733443,2123.81674,8.428081369,11.04226774,0.436684782,118.3017814,682892,58808673,542651,0.009227397,1181857,0.020096645,75546,0.001284606
DSC00474.JPG,0.001702758,0.001060739,3015.376631,8.596273334,10.59572737,0.431098078,117.8369849,2146488,67816142,4483807,0.066117105,1514973,0.022339416,698014,0.010292741
DSC00538.JPG,0.001944072,0.001584745,5626.527112,8.173765138,10.43743661,0.369789423,102.8815963,3954432,71747323,634280,0.008840469,4716425,0.065736599,517581,0.007213942
DSC00543.JPG,0.001501877,0.001265078,1972.813896,8.095616087,10.48455766,0.499746694,141.1312738,1493067,71966772,595142,0.008269678,2083712,0.028953807,567310,0.007882944
DSC00550.JPG,0.00192369,0.001151933,5148.226917,8.242005099,10.83510196,0.366618398,100.599368,4292029,71104647,1218464,0.017136208,4670781,0.065688829,839607,0.011808047
DSC05287.JPG,0.002007924,0.001359604,2995.582468,8.111102772,10.59205323,0.344541145,93.57820188,1817223,69954666,940321,0.013441862,2372332,0.03391242,706343,0.010097153
DSC05288.JPG,0.002173026,0.002789198,3548.220471,7.962729709,9.560600708,0.328650457,90.53738483,2426803,71541143,421759,0.005895335,2860092,0.039978282,281081,0.003928942
DSC05289.JPG,0.001714397,0.001804154,4075.768631,8.362393403,10.02237132,0.378950901,104.4488017,2854379,71555052,308927,0.004317333,3456727,0.048308637,209000,0.002920828
DSC05290.JPG,0.00216932,0.003289552,3996.932137,7.749779344,9.42146514,0.351531777,94.81647983,2719530,71224657,1627259,0.022846849,3492788,0.049039029,1294021,0.018168161
DSC05296.JPG,0.001816498,0.001759295,2517.946357,8.140335378,10.08412314,0.402714672,112.3005958,2228467,71785208,1155692,0.016099306,2035414,0.028354226,743406,0.010355978
DSC05297.JPG,0.00245691,0.003184324,2927.310488,7.806043501,9.5343585,0.290693836,79.899221,1989820,70232928,1620705,0.023076142,2241627,0.031917038,981312,0.01397225
DSC05298.JPG,0.002265265,0.002265946,3949.526293,8.049444131,9.870216643,0.360367734,99.26256958,3269569,70837825,2111342,0.029805291,3502150,0.049438983,1463983,0.020666685
DSC05299.JPG,0.001971564,0.002019418,2184.98116,7.827805184,9.783438718,0.350647931,94.90455854,1422848,64385054,2382255,0.037000124,1917691,0.029784723,1634919,0.025392834
